0.0000	0.00175
0.00105	0.001
0.0021	0.00175
0.00315	0.00175
0.0042	0.001
0.00525	0.00325
0.0063	0.01525
0.00735	0.00625
0.0084	0.00625
0.00945	0.004
0.0105	0.004
0.01155	0.00325
0.0126	0.00325
0.01365	0.0025
0.0147	0.00175
0.01575	0.0025
0.0168	0.0025
0.01785	0.00175
0.0189	0.00175
0.01995	0.00175
0.0210	0.00175
0.02205	0.0025
0.0231	0.00175
0.02415	0.0025
0.0252	0.00325
0.02625	0.0025
0.0273	0.004
0.02835	0.0025
0.0294	0.0025
0.03045	0.00175
0.0315	0.00175
0.03255	0.0025
0.0336	0.001
0.03465	0.00175
0.0357	0.00325
0.03675	0.00325
0.0378	0.00325
0.03885	0.0025
0.0399	0.0025
0.04095	0.0025
0.0420	0.0025
0.04305	0.00325
0.0441	0.00175
0.04515	0.00325
0.0462	-0.014
0.04725	-0.0065
0.0483	-0.00125
0.04935	0.0025
0.0504	0.00325
0.05145	0.00325
0.0525	0.0025
0.05355	0.0025
0.0546	0.004
0.05565	0.0025
0.0567	0.00325
0.05775	0.00325
0.0588	0.00325
0.05985	0.00325
0.0609	0.01075
0.06195	0.03025
0.0630	0.0715
0.06405	0.13075
0.0651	0.21475
0.06615	0.31975
0.0672	0.45175
0.06825	0.59575
0.0693	0.76075
0.07035	0.946
0.0714	1.1365
0.07245	1.321
0.0735	1.48975
0.07455	1.642
0.0756	1.7755
0.07665	1.891
0.0777	1.9885
0.07875	2.06575
0.0798	2.1265
0.08085	2.17375
0.0819	2.20375
0.08295	2.221
0.0840	2.22775
0.08505	2.2225
0.0861	2.20825
0.08715	2.1895
0.0882	2.158
0.08925	2.1235
0.0903	2.08525
0.09135	2.041
0.0924	1.993
0.09345	1.94125
0.0945	1.888
0.09555	1.8325
0.0966	1.77775
0.09765	1.720
0.0987	1.66375
0.09975	1.60825
0.1008	1.549
0.10185	1.492
0.1029	1.43725
0.10395	1.38475
0.1050	1.330
0.10605	1.27825
0.1071	1.21225
0.10815	1.171
0.1092	1.12225
0.11025	1.07575
0.1113	1.02925
0.11235	0.98125
0.1134	0.937
0.11445	0.8935
0.1155	0.85225
0.11655	0.81175
0.1176	0.77275
0.11865	0.736
0.1197	0.70225
0.12075	0.66625
0.1218	0.63475
0.12285	0.60325
0.1239	0.571
0.12495	0.54475
0.1260	0.51625
0.12705	0.49075
0.1281	0.454
0.12915	0.436
0.1302	0.418
0.13125	0.397
0.1323	0.37675
0.13335	0.35875
0.1344	0.33925
0.13545	0.322
0.1365	0.30625
0.13755	0.28825
0.1386	0.274
0.13965	0.2605
0.1407	0.2455
0.14175	0.232
0.1428	0.21925
0.14385	0.208
0.1449	0.196
0.14595	0.18475
0.1470	0.17425
0.14805	0.17725
0.1491	0.166
0.15015	0.1525
0.1512	0.142
0.15225	0.13225
0.1533	0.124
0.15435	0.11725
0.1554	0.109
0.15645	0.10375
0.1575	0.0985
0.15855	0.0925
0.1596	0.08725
0.16065	0.082
0.1617	0.0775
0.16275	0.07375
0.1638	0.06925
0.16485	0.0655
0.1659	0.061
0.16695	0.058
0.1680	0.03475
0.16905	0.03775
0.1701	0.0415
0.17115	0.043
0.1722	0.04075
0.17325	0.03775
0.1743	0.03625
0.17535	0.03325
0.1764	0.031
0.17745	0.0295
0.1785	0.0265
0.17955	0.03
0.1806	0.0235
0.18165	0.02125
0.1827	0.01975
0.18375	0.01825
0.1848	0.01675
0.18585	0.016
0.1869	0.01525
0.18795	0.0145
0.1890	-0.0005
0.19005	0.007
0.1911	0.0085
0.19215	0.00775
0.1932	0.00775
0.19425	0.00775
0.1953	0.00775
0.19635	0.00475
0.1974	0.004
0.19845	0.004
0.1995	0.004
0.20055	0.00325
0.2016	0.0025
0.20265	0.00175
0.2037	0.001
0.20475	0.001
0.2058	0.001
0.20685	-0.00125
0.2079	0.00025
0.20895	-0.00575
0.2100	-0.00575
0.21105	-0.00275
0.2121	0.00025
0.21315	-0.0005
0.2142	-0.00125
0.21525	-0.00125
0.2163	-0.00275
0.21735	-0.00275
0.2184	-0.00275
0.21945	-0.00275
0.2205	-0.00275
0.22155	-0.00425
0.2226	-0.01
0.22365	-0.00425
0.2247	-0.01
0.22575	-0.0035
0.2268	-0.00425
0.22785	-0.01
0.2289	-0.020
0.22995	-0.011
0.2310	-0.0065
0.23205	-0.01
0.2331	-0.0035
0.23415	-0.00425
0.2352	-0.00275
0.23625	-0.0035
0.2373	-0.00425
0.23835	-0.00425
0.2394	-0.00425
0.24045	-0.00425
0.2415	-0.00425
0.24255	-0.01
0.2436	-0.00425
0.24465	-0.00575
0.2457	-0.00425
0.24675	-0.00425
0.2478	-0.00425
0.24885	-0.0035
0.2499	0.0085
0.25095	-0.0005
0.2520	0.00025
0.25305	-0.00125
0.2541	-0.00275
0.25515	-0.0035
0.2562	-0.00425
0.25725	-0.01
0.2583	-0.00425
0.25935	-0.01
0.2604	-0.00425
0.26145	-0.01
0.2625	-0.00425
0.26355	-0.01
0.2646	-0.01
0.26565	-0.00275
0.2667	-0.00425
0.26775	-0.00425
0.2688	-0.00425
0.26985	-0.00875
0.2709	-0.0095
0.27195	-0.0065
0.2730	-0.01
0.27405	-0.00275
0.2751	-0.0035
0.27615	-0.00275
0.2772	-0.00425
0.27825	-0.00275
0.2793	-0.00275
0.28035	-0.00425
0.2814	-0.00425
0.28245	-0.00275
0.2835	-0.01
0.28455	-0.00425
0.2856	-0.01
0.28665	-0.01
0.2877	-0.01
0.28875	-0.00425
0.2898	0.001
0.29085	0.0025
0.2919	-0.002
0.29295	-0.00275
0.2940	-0.002
0.29505	-0.002
0.2961	-0.00275
0.29715	-0.002
0.2982	-0.00275
0.29925	-0.00275
0.3003	-0.00275
0.30135	-0.002
0.3024	-0.00275
0.30345	-0.0035
0.3045	-0.0035
0.30555	-0.00425
0.3066	-0.00425
0.30765	-0.00425
0.3087	-0.0035
0.30975	-0.00425
0.3108	-0.00875
0.31185	-0.00575
0.3129	-0.00425
0.31395	-0.00275
0.3150	-0.0035
0.31605	-0.00275
0.3171	-0.00275
0.31815	-0.00275
0.3192	-0.00425
0.32025	-0.00275
0.3213	-0.00275
0.32235	-0.002
0.3234	-0.0035
0.32445	-0.00275
0.3255	-0.00275
0.32655	-0.0035
0.3276	-0.00275
0.32865	-0.00275
0.3297	-0.0035
0.33075	0.007
0.3318	0.001
0.33285	-0.00125
0.3339	-0.0035
0.33495	-0.00275
0.3360	-0.00275
0.33705	-0.0035
0.3381	-0.0035
0.33915	-0.002
0.3402	-0.002
0.34125	-0.00125
0.3423	-0.00125
0.34335	-0.002
0.3444	-0.002
0.34545	-0.00125
0.3465	-0.002
0.34755	-0.002
0.3486	-0.002
0.34965	-0.002
0.3507	0.00325
0.35175	-0.002
0.3528	-0.00125
0.35385	-0.0005
0.3549	-0.00125
0.35595	-0.002
0.3570	-0.00125
0.35805	-0.002
0.3591	-0.00125
0.36015	-0.00125
0.3612	-0.00125
0.36225	-0.00125
0.3633	-0.002
0.36435	-0.0005
0.3654	-0.00125
0.36645	-0.00125
0.3675	-0.0005
0.36855	-0.002
0.3696	-0.0005
0.37065	-0.00125
0.3717	-0.011
0.37275	-0.00725
0.3738	-0.00425
0.37485	-0.00275
0.3759	-0.002
0.37695	-0.002
0.3780	-0.00125
0.37905	-0.002
0.3801	-0.00275
0.38115	-0.002
0.3822	-0.00125
0.38325	-0.00275
0.3843	-0.00275
0.38535	-0.00125
0.3864	-0.002
0.38745	-0.00125
0.3885	-0.00125
0.38955	-0.0005
0.3906	-0.00125
0.39165	-0.00275
0.3927	-0.01
0.39375	-0.00275
0.3948	-0.0005
0.39585	0.00025
0.3969	-0.00125
0.39795	-0.00125
0.3990	-0.002
0.40005	-0.00125
0.4011	-0.00125
0.40215	-0.00125
0.4032	-0.0005
0.40425	-0.00125
0.4053	-0.00125
0.40635	-0.00125
0.4074	-0.00125
0.40845	-0.0005
0.4095	-0.0005
0.41055	-0.0005
0.4116	0.00925
0.41265	0.007
0.4137	0.0025
0.41475	0.0025
0.4158	0.001
0.41685	0.0025
0.4179	0.00175
0.41895	0.00175
0.4200	0.00175
0.42105	0.0025
0.4221	0.0025
0.42315	-0.002
0.4242	0.001
0.42525	0.00025
0.4263	0.00025
0.42735	-0.00125
0.4284	-0.00125
0.42945	0.00025
0.4305	0.00025
0.43155	-0.0005
0.4326	-0.014
0.43365	-0.0065
0.4347	-0.00275
0.43575	-0.002
0.4368	-0.0005
0.43785	-0.00125
0.4389	0.00025
0.43995	0.00025
0.4410	0.00025
0.44205	-0.0005
0.4431	-0.0005
0.44415	0.001
0.4452	0.00025
0.44625	0.00025
0.4473	-0.00125
0.44835	-0.00125
0.4494	-0.00125
0.45045	0.00025
0.4515	0.00025
0.45255	-0.00575
0.4536	-0.00575
0.45465	-0.002
0.4557	0.001
0.45675	-0.0005
0.4578	0.00025
0.45885	-0.00125
0.4599	0.00025
0.46095	0.001
0.4620	0.001
0.46305	0.00025
0.4641	0.00025
0.46515	0.00025
0.4662	0.00025
0.46725	0.00175
0.4683	0.00025
0.46935	0.001
0.4704	-0.0005
0.47145	0.00025
0.4725	0.00175
0.47355	-0.00575
0.4746	-0.00125
0.47565	0.001
0.4767	-0.0005
0.47775	0.00025
0.4788	-0.0005
0.47985	0.00025
0.4809	0.00025
0.48195	0.00025
0.4830	0.00025
0.48405	0.00025
0.4851	0.001
0.48615	0.00025
0.4872	0.00025
0.48825	0.00025
0.4893	-0.0005
0.49035	-0.0005
0.4914	0.00025
0.49245	0.00025
0.4935	-0.00725
0.49455	-0.01
0.4956	-0.00125
0.49665	0.001
0.4977	-0.0005
0.49875	0.00025
0.4998	0.00025
0.50085	0.00025
0.5019	0.001
0.50295	0.001
0.5040	0.00175
0.50505	0.001
