0.00105	0.00325
0.0021	0.00175
0.00315	0.00175
0.0042	0.001
0.00525	-0.008
0.0063	-0.00575
0.00735	-0.00275
0.0084	0.00175
0.00945	0.001
0.0105	0.001
0.01155	0.001
0.0126	0.001
0.01365	0.00175
0.0147	0.001
0.01575	0.001
0.0168	0.001
0.01785	0.001
0.0189	0.001
0.01995	0.001
0.021	0.001
0.02205	0.001
0.0231	0.001
0.02415	0.001
0.0252	0.001
0.02625	0.0085
0.0273	0.004
0.02835	0.00325
0.0294	0.00175
0.03045	0.001
0.0315	0.00175
0.03255	0.001
0.0336	0.001
0.03465	0.0025
0.0357	0.001
0.03675	0.00175
0.0378	0.00175
0.03885	0.00175
0.0399	0.001
0.04095	0.00175
0.042	0.00175
0.04305	0.001
0.0441	0.00025
0.04515	0.001
0.0462	-0.00425
0.04725	0.00175
0.0483	0.001
0.04935	0.0025
0.0504	0.001
0.05145	0.00025
0.0525	-0.0005
0.05355	0.00025
0.0546	0.001
0.05565	0.0025
0.0567	0.00175
0.05775	0.00025
0.0588	0.00175
0.05985	0.001
0.0609	0.00175
0.06195	0.00925
0.063	0.03
0.06405	0.061
0.0651	0.11425
0.06615	0.1855
0.0672	0.277
0.06825	0.3865
0.0693	0.52075
0.07035	0.6655
0.0714	0.829
0.07245	0.99925
0.0735	1.1665
0.07455	1.3255
0.0756	1.47025
0.07665	1.6015
0.0777	1.7155
0.07875	1.81675
0.0798	1.90675
0.08085	1.98475
0.0819	2.0455
0.08295	2.09725
0.084	2.137
0.08505	2.16775
0.0861	2.170
0.08715	2.19025
0.0882	2.19475
0.08925	2.1955
0.0903	2.18875
0.09135	2.173
0.0924	2.15125
0.09345	2.1265
0.0945	2.098
0.09555	2.0665
0.0966	2.0305
0.09765	1.996
0.0987	1.954
0.09975	1.9105
0.1008	1.870
0.10185	1.8265
0.1029	1.7815
0.10395	1.7365
0.105	1.69075
0.10605	1.64425
0.1071	1.597
0.10815	1.5505
0.1092	1.50775
0.11025	1.4605
0.1113	1.4155
0.11235	1.37125
0.1134	1.32625
0.11445	1.28425
0.1155	1.2415
0.11655	1.201
0.1176	1.159
0.11865	1.11925
0.1197	1.07875
0.12075	1.039
0.1218	1.00225
0.12285	0.964
0.1239	0.92875
0.12495	0.89275
0.126	0.8575
0.12705	0.817
0.1281	0.7915
0.12915	0.76075
0.1302	0.73225
0.13125	0.70225
0.1323	0.67375
0.13335	0.649
0.1344	0.622
0.13545	0.5965
0.1365	0.571
0.13755	0.54925
0.1386	0.526
0.13965	0.5065
0.1407	0.48325
0.14175	0.46225
0.1428	0.45
0.14385	0.42475
