5	19.8438059674307	0	0.178482667563857
10	19.8438059674307	0	0.178482667563857
16	19.773474492974	0	0.178718284821336
32	19.8438059674307	0	0.178482667563857
50	19.8438059674307	0	0.178482667563857
100	19.773474492974	0	0.178718284821336
158	19.773474492974	0	0.178718284821336
316	19.8438059674307	0	0.178482667563857
398	19.8438059674307	0	0.178482667563857
501	19.8438059674307	0	0.178482667563857
631	19.8438059674307	0	0.178482667563857
794	19.8438059674307	0	0.178482667563857
1000	19.8438059674307	0	0.178482667563857
1259	19.8438059674307	0	0.178482667563857
1585	19.773474492974	0	0.178718284821336
1995	19.631079670515	0	0.179206176962452
2512	19.4863114920366	0	0.179717447626006
3162	19.1037531116727	0	0.180547730340261
5012	17.9762237802534	0	0.185402820487086
7000	16.3235258142726	0	0.17159868091175
8000	15.5916441098018	0	0.173585028986854
10000	13.7376300945656	0	0.178210639127232
15000	9.51371138349016	0	0.173716300791759
20000	5.84687632957777	0	0.186516369926562
31623	-1.51441427876237	0	0.184364996984232
50000	-9.78909979586776	0	0.197185351656764
70000	-16.2933616841881	0	0.285963513108029
100000	-23.5393547322462	0	0.31570432549407
177828	-36.2933616841881	0	0.496438483135429
316228	-47.8890336165243	0	1.78814030359983
